id,audio_filepath,duration,class,audio_file_name
id_k9zeajcb0n,id_k9zeajcb0n.wav,1.578,up,id_k9zeajcb0n.wav
id_0lu47tkfv3,id_0lu47tkfv3.wav,2.274,down,id_0lu47tkfv3.wav
id_b2yujttpjh,id_b2yujttpjh.wav,1.494,no,
id_dsaws7l762,id_dsaws7l762.wav,2.347,up,id_dsaws7l762.wav
id_ca6ktsnlkf,id_ca6ktsnlkf.wav,2.176,down,
id_vvnn9ekifo,id_vvnn9ekifo.wav,2.176,down,id_vvnn9ekifo.wav
id_llyr01zt3b,id_llyr01zt3b.wav,1.138,stop,id_llyr01zt3b.wav
id_ztuc1lpft7,id_ztuc1lpft7.wav,1.578,yes,id_ztuc1lpft7.wav
id_zilc20395e,id_zilc20395e.wav,1.834,up,id_zilc20395e.wav
id_z3uuh6sfld,id_z3uuh6sfld.wav,1.654,right,id_z3uuh6sfld.wav
id_boebya3wsi,id_boebya3wsi.wav,1.38,go,id_boebya3wsi.wav
id_2wyxekrbpg,id_2wyxekrbpg.wav,1.984,left,id_2wyxekrbpg.wav
id_pcwlf67pnu,id_pcwlf67pnu.wav,1.38,go,id_pcwlf67pnu.wav
id_0lhawj3gpv,id_0lhawj3gpv.wav,2.667,go,id_0lhawj3gpv.wav
id_oxgwzu4v3s,id_oxgwzu4v3s.wav,1.792,right,id_oxgwzu4v3s.wav
id_g7prmmwsrb,id_g7prmmwsrb.wav,1.974,left,id_g7prmmwsrb.wav
id_k69d6smx5n,id_k69d6smx5n.wav,2.134,stop,id_k69d6smx5n.wav
id_8ujenj0juq,id_8ujenj0juq.wav,2.069,no,id_8ujenj0juq.wav
id_e3ircrzylo,id_e3ircrzylo.wav,2.347,up,id_e3ircrzylo.wav
id_9u81mhmz3u,id_9u81mhmz3u.wav,2.133,stop,id_9u81mhmz3u.wav
id_x6miq3ncij,id_x6miq3ncij.wav,2.074,no,id_x6miq3ncij.wav
id_xwpwgp23cp,id_xwpwgp23cp.wav,1.634,down,
id_3rijbzp7vd,id_3rijbzp7vd.wav,1.298,no,id_3rijbzp7vd.wav
id_tjlc8kodep,id_tjlc8kodep.wav,1.554,up,id_tjlc8kodep.wav
id_ugrku18rsy,id_ugrku18rsy.wav,1.574,left,id_ugrku18rsy.wav
id_ttes66j6bi,id_ttes66j6bi.wav,1.654,right,id_ttes66j6bi.wav
id_svu33nr8vq,id_svu33nr8vq.wav,1.238,right,id_svu33nr8vq.wav
id_1u9zr3rbgx,id_1u9zr3rbgx.wav,1.934,right,id_1u9zr3rbgx.wav
id_ca9e1ug0zi,id_ca9e1ug0zi.wav,1.298,no,id_ca9e1ug0zi.wav
id_sxcyeifu50,id_sxcyeifu50.wav,1.984,left,id_sxcyeifu50.wav
id_a3bhpg8jpr,id_a3bhpg8jpr.wav,2.998,left,id_a3bhpg8jpr.wav
id_zqmrfgkm2k,id_zqmrfgkm2k.wav,1.478,down,id_zqmrfgkm2k.wav
id_kx09qhpboz,id_kx09qhpboz.wav,2.134,stop,id_kx09qhpboz.wav
id_dl42nsjjvl,id_dl42nsjjvl.wav,1.834,up,id_dl42nsjjvl.wav
id_skkopa0wxq,id_skkopa0wxq.wav,2.112,stop,id_skkopa0wxq.wav
id_cm644ixpds,id_cm644ixpds.wav,1.984,up,id_cm644ixpds.wav
id_484057mua3,id_484057mua3.wav,2.074,no,id_484057mua3.wav
id_gnr84o36a5,id_gnr84o36a5.wav,1.578,up,id_gnr84o36a5.wav
id_ysumrwatg7,id_ysumrwatg7.wav,2.112,stop,id_ysumrwatg7.wav
id_mcl3ymbvaa,id_mcl3ymbvaa.wav,2.378,yes,id_mcl3ymbvaa.wav
id_lli6jj0k46,id_lli6jj0k46.wav,1.338,left,id_lli6jj0k46.wav
id_e0j1efhc3v,id_e0j1efhc3v.wav,1.578,up,id_e0j1efhc3v.wav
id_2eesymtvcd,id_2eesymtvcd.wav,1.634,down,id_2eesymtvcd.wav
id_t9dy69lysx,id_t9dy69lysx.wav,2.118,go,id_t9dy69lysx.wav
id_e18lipr74a,id_e18lipr74a.wav,2.134,stop,id_e18lipr74a.wav
id_rouz3k8f8q,id_rouz3k8f8q.wav,1.984,up,id_rouz3k8f8q.wav
id_dgo1oyyvet,id_dgo1oyyvet.wav,1.6,go,
id_nrhmm8287b,id_nrhmm8287b.wav,2.667,go,id_nrhmm8287b.wav
id_m2h0e2xkqu,id_m2h0e2xkqu.wav,1.834,up,id_m2h0e2xkqu.wav
id_np71dz5sgq,id_np71dz5sgq.wav,1.834,up,id_np71dz5sgq.wav
id_i24kkpyu2g,id_i24kkpyu2g.wav,1.298,no,id_i24kkpyu2g.wav
id_bvoio6bf5y,id_bvoio6bf5y.wav,2.274,go,id_bvoio6bf5y.wav
id_jkyk4zqimq,id_jkyk4zqimq.wav,2.274,down,id_jkyk4zqimq.wav
id_kccgsss2rk,id_kccgsss2rk.wav,1.899,left,id_kccgsss2rk.wav
id_9gub2iuzqi,id_9gub2iuzqi.wav,1.578,yes,id_9gub2iuzqi.wav
id_xzcgcyyjjt,id_xzcgcyyjjt.wav,1.984,up,id_xzcgcyyjjt.wav
id_a92yjs6fpl,id_a92yjs6fpl.wav,1.578,up,
id_ogjfh43u9a,id_ogjfh43u9a.wav,1.494,no,id_ogjfh43u9a.wav
id_cd57m5eamy,id_cd57m5eamy.wav,1.238,right,id_cd57m5eamy.wav
id_8vj7sffayt,id_8vj7sffayt.wav,1.974,left,id_8vj7sffayt.wav
id_wg0zh24sje,id_wg0zh24sje.wav,1.664,no,id_wg0zh24sje.wav
id_cdip4yry3i,id_cdip4yry3i.wav,1.554,up,id_cdip4yry3i.wav
id_s3vy4wreqg,id_s3vy4wreqg.wav,2.074,go,id_s3vy4wreqg.wav
id_7lbinnw6vd,id_7lbinnw6vd.wav,2.178,right,id_7lbinnw6vd.wav
id_udbr7ybvm5,id_udbr7ybvm5.wav,2.1335,stop,id_udbr7ybvm5.wav
id_93xf822bgw,id_93xf822bgw.wav,1.354,yes,id_93xf822bgw.wav
id_04auucb9m8,id_04auucb9m8.wav,2.854,stop,id_04auucb9m8.wav
id_ge92meenix,id_ge92meenix.wav,1.298,no,id_ge92meenix.wav
id_442mtan89p,id_442mtan89p.wav,1.792,right,id_442mtan89p.wav
id_siobbu2vdu,id_siobbu2vdu.wav,2.347,up,id_siobbu2vdu.wav
id_9bxgwp8v5d,id_9bxgwp8v5d.wav,2.274,down,
id_xmem15ws51,id_xmem15ws51.wav,2.134,stop,id_xmem15ws51.wav
id_ji5f7zplmz,id_ji5f7zplmz.wav,2.074,no,
id_wn9z4vjpd3,id_wn9z4vjpd3.wav,1.238,right,id_wn9z4vjpd3.wav
id_lkzr1k5xq7,id_lkzr1k5xq7.wav,1.974,left,id_lkzr1k5xq7.wav
id_c8s6h6onto,id_c8s6h6onto.wav,1.278,go,id_c8s6h6onto.wav
id_a7dg3cqzuh,id_a7dg3cqzuh.wav,2.176,down,id_a7dg3cqzuh.wav
id_uuzypk2n6j,id_uuzypk2n6j.wav,2.134,stop,id_uuzypk2n6j.wav
id_jz766kl15m,id_jz766kl15m.wav,1.6335,down,id_jz766kl15m.wav
id_tyoneompnj,id_tyoneompnj.wav,1.664,yes,id_tyoneompnj.wav
id_1xloper0ic,id_1xloper0ic.wav,1.899,left,id_1xloper0ic.wav
id_d82zcraccd,id_d82zcraccd.wav,1.078,no,id_d82zcraccd.wav
id_sc7jw01ka8,id_sc7jw01ka8.wav,1.578,up,id_sc7jw01ka8.wav
id_is65a5ncmn,id_is65a5ncmn.wav,2.178,right,id_is65a5ncmn.wav
id_t7ptva21et,id_t7ptva21et.wav,1.984,left,id_t7ptva21et.wav
id_l02sixtwe2,id_l02sixtwe2.wav,2.347,up,id_l02sixtwe2.wav
id_5zclbxh9jb,id_5zclbxh9jb.wav,1.078,up,id_5zclbxh9jb.wav
id_yu8afj0wil,id_yu8afj0wil.wav,2.261,right,id_yu8afj0wil.wav
id_rgp3j36vw6,id_rgp3j36vw6.wav,2.854,stop,id_rgp3j36vw6.wav
id_ves5eb0i1t,id_ves5eb0i1t.wav,1.358,down,
id_5k4ar0jlm5,id_5k4ar0jlm5.wav,1.298,no,id_5k4ar0jlm5.wav
id_d4uq5o7vbh,id_d4uq5o7vbh.wav,2.134,stop,id_d4uq5o7vbh.wav
id_dv3qt6q6dl,id_dv3qt6q6dl.wav,2.133,stop,id_dv3qt6q6dl.wav
id_ze2qnxp4b3,id_ze2qnxp4b3.wav,1.634,down,id_ze2qnxp4b3.wav
id_vxsgq2tu32,id_vxsgq2tu32.wav,2.176,down,
id_21cdtntsdg,id_21cdtntsdg.wav,1.834,up,id_21cdtntsdg.wav
id_zbgxkqs8wr,id_zbgxkqs8wr.wav,2.069,no,id_zbgxkqs8wr.wav
id_fn3d3eoihh,id_fn3d3eoihh.wav,1.674,yes,id_fn3d3eoihh.wav
id_l4djsxz9ic,id_l4djsxz9ic.wav,2.074,go,
id_m8vs3pzwhg,id_m8vs3pzwhg.wav,2.133,stop,id_m8vs3pzwhg.wav
id_5nf5ul820u,id_5nf5ul820u.wav,2.378,yes,id_5nf5ul820u.wav
id_9pvtjodlii,id_9pvtjodlii.wav,1.974,left,id_9pvtjodlii.wav
id_xvx2zk5gwa,id_xvx2zk5gwa.wav,2.112,stop,id_xvx2zk5gwa.wav
id_f76v75zd0f,id_f76v75zd0f.wav,1.9135,stop,id_f76v75zd0f.wav
id_l38sijv3l3,id_l38sijv3l3.wav,1.338,left,id_l38sijv3l3.wav
id_dh0llft7b1,id_dh0llft7b1.wav,2.274,go,id_dh0llft7b1.wav
id_0snqf828g0,id_0snqf828g0.wav,2.074,no,id_0snqf828g0.wav
id_kgnsyu5o5u,id_kgnsyu5o5u.wav,1.298,no,id_kgnsyu5o5u.wav
id_few36sjwta,id_few36sjwta.wav,2.027,down,id_few36sjwta.wav
id_ww89wpfka2,id_ww89wpfka2.wav,2.118,go,id_ww89wpfka2.wav
id_tibd1cvzlb,id_tibd1cvzlb.wav,2.274,go,id_tibd1cvzlb.wav
id_uqa2x0xi9v,id_uqa2x0xi9v.wav,1.494,no,id_uqa2x0xi9v.wav
id_hlbyvldjor,id_hlbyvldjor.wav,2.074,no,id_hlbyvldjor.wav
id_t3brxipgur,id_t3brxipgur.wav,2.854,stop,id_t3brxipgur.wav
id_gemalz20vg,id_gemalz20vg.wav,1.984,left,
id_9xf5bwikhe,id_9xf5bwikhe.wav,2.261,right,id_9xf5bwikhe.wav
id_85ehhv0jyr,id_85ehhv0jyr.wav,1.634,down,id_85ehhv0jyr.wav
id_700yfd8l9e,id_700yfd8l9e.wav,1.6,go,
id_adaxt898jr,id_adaxt898jr.wav,2.378,yes,id_adaxt898jr.wav
id_qe92usij6l,id_qe92usij6l.wav,1.554,up,id_qe92usij6l.wav
id_dz1jixu2yz,id_dz1jixu2yz.wav,1.634,down,
id_vomscq0pak,id_vomscq0pak.wav,2.027,down,id_vomscq0pak.wav
id_gkgo9kadf2,id_gkgo9kadf2.wav,2.133,yes,id_gkgo9kadf2.wav
id_68ydi8dsk4,id_68ydi8dsk4.wav,1.574,left,id_68ydi8dsk4.wav
id_ukfmlccb0z,id_ukfmlccb0z.wav,2.378,yes,id_ukfmlccb0z.wav
id_uyo0iwsb95,id_uyo0iwsb95.wav,2.378,yes,id_uyo0iwsb95.wav
id_j5qlnbx3v3,id_j5qlnbx3v3.wav,1.358,down,id_j5qlnbx3v3.wav
id_9v3ke3in24,id_9v3ke3in24.wav,1.974,left,
id_u2jrlv6ywr,id_u2jrlv6ywr.wav,1.674,yes,id_u2jrlv6ywr.wav
id_rzt87b30u1,id_rzt87b30u1.wav,1.664,no,id_rzt87b30u1.wav
id_2ljk70b5wx,id_2ljk70b5wx.wav,2.347,up,id_2ljk70b5wx.wav
id_mf2a6mpmud,id_mf2a6mpmud.wav,2.274,go,id_mf2a6mpmud.wav
id_wwvmxe3vur,id_wwvmxe3vur.wav,2.134,stop,id_wwvmxe3vur.wav
id_zxqy5fcwe1,id_zxqy5fcwe1.wav,1.578,up,id_zxqy5fcwe1.wav
id_zm002k26tl,id_zm002k26tl.wav,2.274,go,id_zm002k26tl.wav
id_s4f63ir0ba,id_s4f63ir0ba.wav,1.934,right,id_s4f63ir0ba.wav
id_y20vwszcs5,id_y20vwszcs5.wav,1.664,no,id_y20vwszcs5.wav
id_vyiuvufzge,id_vyiuvufzge.wav,1.478,down,id_vyiuvufzge.wav
id_vgwlwdp38a,id_vgwlwdp38a.wav,1.578,up,id_vgwlwdp38a.wav
id_qin5inpcj7,id_qin5inpcj7.wav,1.354,yes,id_qin5inpcj7.wav
id_vwt56iekef,id_vwt56iekef.wav,1.934,right,
id_l8n4tt0gdj,id_l8n4tt0gdj.wav,1.358,down,id_l8n4tt0gdj.wav
id_xwed6mp5i2,id_xwed6mp5i2.wav,1.899,left,id_xwed6mp5i2.wav
id_eucjm7xutd,id_eucjm7xutd.wav,1.6,go,id_eucjm7xutd.wav
id_yhvl8pumg6,id_yhvl8pumg6.wav,1.984,up,id_yhvl8pumg6.wav
id_c4t2ioxxuv,id_c4t2ioxxuv.wav,1.792,right,id_c4t2ioxxuv.wav
id_jehf2eeod1,id_jehf2eeod1.wav,2.378,yes,id_jehf2eeod1.wav
id_zo4sg2j4kh,id_zo4sg2j4kh.wav,1.354,yes,id_zo4sg2j4kh.wav
id_evyc623ej5,id_evyc623ej5.wav,2.667,go,
id_zqwolm1jar,id_zqwolm1jar.wav,1.664,yes,id_zqwolm1jar.wav
id_hxogywn4yy,id_hxogywn4yy.wav,1.078,up,id_hxogywn4yy.wav
id_v8t65yq6mi,id_v8t65yq6mi.wav,2.347,up,id_v8t65yq6mi.wav
id_zwx06xkz6e,id_zwx06xkz6e.wav,2.133,stop,id_zwx06xkz6e.wav
id_3dno8tor7i,id_3dno8tor7i.wav,2.134,stop,id_3dno8tor7i.wav
id_qcgqnawvzi,id_qcgqnawvzi.wav,1.654,right,id_qcgqnawvzi.wav
id_zczjmd6xr3,id_zczjmd6xr3.wav,1.664,yes,id_zczjmd6xr3.wav
id_x232kuxain,id_x232kuxain.wav,1.674,yes,id_x232kuxain.wav
id_mmdacgdrvw,id_mmdacgdrvw.wav,2.027,down,id_mmdacgdrvw.wav
id_m2mbeiibfh,id_m2mbeiibfh.wav,1.654,right,id_m2mbeiibfh.wav
id_e7tyvcy239,id_e7tyvcy239.wav,1.078,up,id_e7tyvcy239.wav
id_re7i4hidjo,id_re7i4hidjo.wav,1.38,go,id_re7i4hidjo.wav
id_rgqemddwak,id_rgqemddwak.wav,1.914,stop,id_rgqemddwak.wav
id_7b94xp3r0r,id_7b94xp3r0r.wav,1.899,left,id_7b94xp3r0r.wav
id_ht7wlwu8kp,id_ht7wlwu8kp.wav,1.354,yes,id_ht7wlwu8kp.wav
id_iu3atwjrcq,id_iu3atwjrcq.wav,1.278,go,id_iu3atwjrcq.wav
id_hdlxi9h5nq,id_hdlxi9h5nq.wav,1.138,stop,id_hdlxi9h5nq.wav
id_x9wbrmdi03,id_x9wbrmdi03.wav,2.118,go,id_x9wbrmdi03.wav
id_k2msos43gc,id_k2msos43gc.wav,2.854,stop,id_k2msos43gc.wav
id_x7uq4wxysz,id_x7uq4wxysz.wav,1.494,no,
id_t0wr768br5,id_t0wr768br5.wav,1.078,up,id_t0wr768br5.wav
id_60fegl6pq8,id_60fegl6pq8.wav,1.358,down,
id_uday6br43l,id_uday6br43l.wav,1.984,left,id_uday6br43l.wav
id_h3q44unl63,id_h3q44unl63.wav,1.914,stop,id_h3q44unl63.wav
id_c0ccs998lr,id_c0ccs998lr.wav,1.138,stop,id_c0ccs998lr.wav
id_8vscjs9prq,id_8vscjs9prq.wav,1.792,right,id_8vscjs9prq.wav
id_ie3roc6io2,id_ie3roc6io2.wav,1.2978333333333334,no,id_ie3roc6io2.wav
id_aiyn1wye8p,id_aiyn1wye8p.wav,2.027,down,id_aiyn1wye8p.wav
id_1ngunnc7qg,id_1ngunnc7qg.wav,1.238,right,id_1ngunnc7qg.wav
id_dbdr2ruqxu,id_dbdr2ruqxu.wav,2.134,stop,id_dbdr2ruqxu.wav
id_logj9cup72,id_logj9cup72.wav,1.634,down,id_logj9cup72.wav
id_rk515vyj03,id_rk515vyj03.wav,2.118,go,id_rk515vyj03.wav
id_dvni7wz8ue,id_dvni7wz8ue.wav,1.078,up,id_dvni7wz8ue.wav
id_s26f8hn6id,id_s26f8hn6id.wav,1.664,yes,id_s26f8hn6id.wav
id_3k1zi7hje3,id_3k1zi7hje3.wav,1.578,up,id_3k1zi7hje3.wav
id_3foercppqx,id_3foercppqx.wav,1.138,stop,id_3foercppqx.wav
id_4ojzth3nii,id_4ojzth3nii.wav,2.118,go,id_4ojzth3nii.wav
id_n5c6uxlrjl,id_n5c6uxlrjl.wav,1.078,up,id_n5c6uxlrjl.wav
id_tkyk1y3tkn,id_tkyk1y3tkn.wav,1.078,no,id_tkyk1y3tkn.wav
id_tjl421xsjz,id_tjl421xsjz.wav,1.2978333333333334,no,id_tjl421xsjz.wav
id_qx9zdfux7k,id_qx9zdfux7k.wav,2.027,down,id_qx9zdfux7k.wav
id_cq16zvdcrr,id_cq16zvdcrr.wav,1.664,no,id_cq16zvdcrr.wav
id_bot9pj02ni,id_bot9pj02ni.wav,1.578,yes,id_bot9pj02ni.wav
id_ymak9jaxwl,id_ymak9jaxwl.wav,1.554,up,id_ymak9jaxwl.wav
id_nlhj92rytc,id_nlhj92rytc.wav,2.178,right,id_nlhj92rytc.wav
id_22j0eq6myn,id_22j0eq6myn.wav,1.914,stop,id_22j0eq6myn.wav
id_hh9e7f02f2,id_hh9e7f02f2.wav,1.358,down,id_hh9e7f02f2.wav
id_au9gbjwoec,id_au9gbjwoec.wav,2.074,go,id_au9gbjwoec.wav
id_0ow5rcjte7,id_0ow5rcjte7.wav,1.554,up,id_0ow5rcjte7.wav
id_4leppo0tjn,id_4leppo0tjn.wav,1.792,right,id_4leppo0tjn.wav
id_m5dhaoiozm,id_m5dhaoiozm.wav,1.899,left,id_m5dhaoiozm.wav
id_2bhewpwvmx,id_2bhewpwvmx.wav,2.854,stop,id_2bhewpwvmx.wav
id_5dhl8stn9r,id_5dhl8stn9r.wav,2.347,up,id_5dhl8stn9r.wav
id_a5ho91bs07,id_a5ho91bs07.wav,2.347,up,id_a5ho91bs07.wav
id_v7mkbddfwf,id_v7mkbddfwf.wav,2.074,go,id_v7mkbddfwf.wav
id_885szlr3ns,id_885szlr3ns.wav,1.934,right,id_885szlr3ns.wav
id_qeubzdgzqz,id_qeubzdgzqz.wav,2.133,stop,id_qeubzdgzqz.wav
id_bgz9aya6nk,id_bgz9aya6nk.wav,1.974,left,id_bgz9aya6nk.wav
id_j2rqejugq1,id_j2rqejugq1.wav,2.027,down,
id_p3kgvkoft6,id_p3kgvkoft6.wav,1.899,left,id_p3kgvkoft6.wav
id_4klj7p6eij,id_4klj7p6eij.wav,1.654,right,id_4klj7p6eij.wav
id_4lwwgpnl4i,id_4lwwgpnl4i.wav,2.074,no,id_4lwwgpnl4i.wav
id_o1do8xp14j,id_o1do8xp14j.wav,2.074,go,id_o1do8xp14j.wav
id_faktrwwfq1,id_faktrwwfq1.wav,2.133,stop,id_faktrwwfq1.wav
id_azomijxukl,id_azomijxukl.wav,2.274,down,id_azomijxukl.wav
id_m1umjeyzs9,id_m1umjeyzs9.wav,1.138,stop,id_m1umjeyzs9.wav
id_hywqd1u2ew,id_hywqd1u2ew.wav,1.674,yes,id_hywqd1u2ew.wav
id_zzbs2daq1g,id_zzbs2daq1g.wav,2.133,yes,id_zzbs2daq1g.wav
id_rw00rcifju,id_rw00rcifju.wav,1.914,stop,id_rw00rcifju.wav
id_cyqu04cdji,id_cyqu04cdji.wav,2.261,right,id_cyqu04cdji.wav
id_sya8d4yszb,id_sya8d4yszb.wav,1.664,no,id_sya8d4yszb.wav
id_dikipj2t7z,id_dikipj2t7z.wav,1.634,down,id_dikipj2t7z.wav
id_iwit10xd56,id_iwit10xd56.wav,2.027,down,id_iwit10xd56.wav
id_004lc7o3ld,id_004lc7o3ld.wav,2.134,stop,id_004lc7o3ld.wav
id_anv26r95rb,id_anv26r95rb.wav,2.074,no,
id_pjl050o0fv,id_pjl050o0fv.wav,2.133,yes,id_pjl050o0fv.wav
id_stx1z83ctd,id_stx1z83ctd.wav,1.654,right,id_stx1z83ctd.wav
id_frfll24l6a,id_frfll24l6a.wav,2.274,down,
id_6gfqfro1kv,id_6gfqfro1kv.wav,1.664,no,id_6gfqfro1kv.wav
id_9vdglkpbtx,id_9vdglkpbtx.wav,1.278,go,id_9vdglkpbtx.wav
id_sgzn05lksw,id_sgzn05lksw.wav,2.133,stop,id_sgzn05lksw.wav
id_xlvx67dgjm,id_xlvx67dgjm.wav,1.38,go,id_xlvx67dgjm.wav
id_2snyltwehe,id_2snyltwehe.wav,2.069,no,id_2snyltwehe.wav
id_70igzf3d6u,id_70igzf3d6u.wav,1.574,left,id_70igzf3d6u.wav
id_bf3phnpcj5,id_bf3phnpcj5.wav,2.378,yes,id_bf3phnpcj5.wav
id_l698ex6eob,id_l698ex6eob.wav,1.578,yes,id_l698ex6eob.wav
id_2wqobtix2a,id_2wqobtix2a.wav,2.074,go,id_2wqobtix2a.wav
id_opw6n3bgnt,id_opw6n3bgnt.wav,2.133,yes,id_opw6n3bgnt.wav
id_x0hohb916h,id_x0hohb916h.wav,1.654,right,id_x0hohb916h.wav
id_j03gud8fhk,id_j03gud8fhk.wav,1.354,yes,id_j03gud8fhk.wav
id_c0yajngpbq,id_c0yajngpbq.wav,1.358,down,id_c0yajngpbq.wav
id_53ypo8oyz3,id_53ypo8oyz3.wav,1.664,yes,id_53ypo8oyz3.wav
id_rs54iofffq,id_rs54iofffq.wav,1.792,right,id_rs54iofffq.wav
id_bq2fw3dtgl,id_bq2fw3dtgl.wav,1.578,yes,id_bq2fw3dtgl.wav
id_ccka66ckmh,id_ccka66ckmh.wav,1.934,right,id_ccka66ckmh.wav
id_pknallmvoo,id_pknallmvoo.wav,1.238,right,id_pknallmvoo.wav
id_p0w856lwbp,id_p0w856lwbp.wav,2.027,down,
id_vswo8g4yhd,id_vswo8g4yhd.wav,2.027,down,id_vswo8g4yhd.wav
id_886305mh1r,id_886305mh1r.wav,1.664,yes,id_886305mh1r.wav
id_ab03x50uml,id_ab03x50uml.wav,2.134,stop,id_ab03x50uml.wav
id_w17mqzpd6o,id_w17mqzpd6o.wav,1.38,go,id_w17mqzpd6o.wav
id_qi0p73l4k8,id_qi0p73l4k8.wav,1.984,left,id_qi0p73l4k8.wav
id_qs9pmpf48b,id_qs9pmpf48b.wav,1.078,no,id_qs9pmpf48b.wav
id_ak7cwo8fuf,id_ak7cwo8fuf.wav,1.358,down,id_ak7cwo8fuf.wav
id_a95j9og2k8,id_a95j9og2k8.wav,1.078,up,id_a95j9og2k8.wav
id_5svhjmywxn,id_5svhjmywxn.wav,2.069,no,id_5svhjmywxn.wav
id_6ybf3ldqm0,id_6ybf3ldqm0.wav,2.347,up,
id_zxffzp1y5x,id_zxffzp1y5x.wav,2.069,no,id_zxffzp1y5x.wav
id_8fncfivf24,id_8fncfivf24.wav,1.792,right,id_8fncfivf24.wav
id_8am6xxsstj,id_8am6xxsstj.wav,2.176,down,id_8am6xxsstj.wav
id_nk6jtvybhf,id_nk6jtvybhf.wav,1.078,no,id_nk6jtvybhf.wav
id_fnblukeexo,id_fnblukeexo.wav,2.027,down,
id_k6bqdbbrgy,id_k6bqdbbrgy.wav,1.914,stop,id_k6bqdbbrgy.wav
id_j0kvjvsdjq,id_j0kvjvsdjq.wav,1.674,yes,
id_5ctn2frv3y,id_5ctn2frv3y.wav,1.984,up,id_5ctn2frv3y.wav
id_su8ntpd09y,id_su8ntpd09y.wav,2.261,right,id_su8ntpd09y.wav
id_eoio28zvdm,id_eoio28zvdm.wav,2.998,left,id_eoio28zvdm.wav
id_aqtcvofc50,id_aqtcvofc50.wav,1.578,yes,
id_1caodsgfkl,id_1caodsgfkl.wav,2.274,down,
id_idaq5s552b,id_idaq5s552b.wav,1.338,left,id_idaq5s552b.wav
id_139wwjlgjo,id_139wwjlgjo.wav,1.138,stop,id_139wwjlgjo.wav
id_3qepidyc55,id_3qepidyc55.wav,2.069,no,id_3qepidyc55.wav
id_a3os0sjv8o,id_a3os0sjv8o.wav,1.298,no,id_a3os0sjv8o.wav
id_gmghgx261s,id_gmghgx261s.wav,1.278,go,id_gmghgx261s.wav
id_v31mlfiwcf,id_v31mlfiwcf.wav,1.078,no,id_v31mlfiwcf.wav
id_5px8iojrx5,id_5px8iojrx5.wav,1.354,yes,id_5px8iojrx5.wav
id_wght6z3hsz,id_wght6z3hsz.wav,2.074,go,id_wght6z3hsz.wav
id_0hlk2zokbp,id_0hlk2zokbp.wav,2.347,up,id_0hlk2zokbp.wav
id_z2e5kmaaob,id_z2e5kmaaob.wav,2.854,stop,id_z2e5kmaaob.wav
id_ozuz7q2l4j,id_ozuz7q2l4j.wav,1.654,right,
id_euvf2wlcjw,id_euvf2wlcjw.wav,1.494,no,id_euvf2wlcjw.wav
id_v4xa2g39s0,id_v4xa2g39s0.wav,1.792,right,id_v4xa2g39s0.wav
id_mkd7ceeplr,id_mkd7ceeplr.wav,1.38,go,id_mkd7ceeplr.wav
id_wsx1yszi3o,id_wsx1yszi3o.wav,2.274,down,
id_idhixbfqo1,id_idhixbfqo1.wav,1.554,up,id_idhixbfqo1.wav
id_p46lzkzkp7,id_p46lzkzkp7.wav,1.354,yes,id_p46lzkzkp7.wav
id_feoleey2q5,id_feoleey2q5.wav,2.074,go,id_feoleey2q5.wav
id_dz64nabji1,id_dz64nabji1.wav,2.027,down,id_dz64nabji1.wav
id_3e7byatwim,id_3e7byatwim.wav,1.984,up,id_3e7byatwim.wav
id_urggjm4dzu,id_urggjm4dzu.wav,1.494,no,
id_myk3yt6o5z,id_myk3yt6o5z.wav,1.338,left,id_myk3yt6o5z.wav
id_v0q0mcd7ou,id_v0q0mcd7ou.wav,2.027,down,id_v0q0mcd7ou.wav
id_7p7v62g2np,id_7p7v62g2np.wav,1.138,stop,id_7p7v62g2np.wav
id_pywc8gf49w,id_pywc8gf49w.wav,1.138,stop,id_pywc8gf49w.wav
id_6t1l9m62po,id_6t1l9m62po.wav,1.078,up,id_6t1l9m62po.wav
id_yosds2dk33,id_yosds2dk33.wav,1.974,left,id_yosds2dk33.wav
id_u6xor0s98d,id_u6xor0s98d.wav,1.494,no,id_u6xor0s98d.wav
id_2lnup7wfp5,id_2lnup7wfp5.wav,2.112,stop,id_2lnup7wfp5.wav
id_1mj1afpukf,id_1mj1afpukf.wav,1.664,no,id_1mj1afpukf.wav
id_m4ylri0155,id_m4ylri0155.wav,1.914,stop,id_m4ylri0155.wav
id_y2wtsi28ic,id_y2wtsi28ic.wav,2.133,stop,id_y2wtsi28ic.wav
id_36nq9535gu,id_36nq9535gu.wav,1.6,go,id_36nq9535gu.wav
id_zvsrg4zs0w,id_zvsrg4zs0w.wav,1.354,yes,id_zvsrg4zs0w.wav
id_pow7jctx5v,id_pow7jctx5v.wav,1.358,down,id_pow7jctx5v.wav
id_2vodddaer6,id_2vodddaer6.wav,2.261,right,id_2vodddaer6.wav
id_21vs761oz4,id_21vs761oz4.wav,1.578,yes,id_21vs761oz4.wav
id_1fhmgi3ahq,id_1fhmgi3ahq.wav,1.078,up,id_1fhmgi3ahq.wav
id_dfomxhb298,id_dfomxhb298.wav,1.984,left,id_dfomxhb298.wav
id_83b2ogjxdv,id_83b2ogjxdv.wav,2.133,yes,id_83b2ogjxdv.wav
id_7g89t5d5z7,id_7g89t5d5z7.wav,1.278,go,
id_4mnfivvkqu,id_4mnfivvkqu.wav,1.358,down,
